Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QA","Live Animals","2","Afghanistan","5112","Stocks","1057","Chickens","2017","2017","1000 Head","13573","","Official data"
"QA","Live Animals","3","Albania","5112","Stocks","1057","Chickens","2017","2017","1000 Head","7835","","Official data"
"QA","Live Animals","4","Algeria","5112","Stocks","1057","Chickens","2017","2017","1000 Head","135018","Im","FAO data based on imputation methodology"
"QA","Live Animals","5","American Samoa","5112","Stocks","1057","Chickens","2017","2017","1000 Head","40","Im","FAO data based on imputation methodology"
"QA","Live Animals","7","Angola","5112","Stocks","1057","Chickens","2017","2017","1000 Head","36500","F","FAO estimate"
"QA","Live Animals","8","Antigua and Barbuda","5112","Stocks","1057","Chickens","2017","2017","1000 Head","158","Im","FAO data based on imputation methodology"
"QA","Live Animals","9","Argentina","5112","Stocks","1057","Chickens","2017","2017","1000 Head","118300","","Official data"
"QA","Live Animals","1","Armenia","5112","Stocks","1057","Chickens","2017","2017","1000 Head","3814","","Official data"
"QA","Live Animals","22","Aruba","5112","Stocks","1057","Chickens","2017","2017","1000 Head","","M","Data not available"
"QA","Live Animals","10","Australia","5112","Stocks","1057","Chickens","2017","2017","1000 Head","95012","","Official data"
"QA","Live Animals","11","Austria","5112","Stocks","1057","Chickens","2017","2017","1000 Head","16736","Im","FAO data based on imputation methodology"
"QA","Live Animals","52","Azerbaijan","5112","Stocks","1057","Chickens","2017","2017","1000 Head","30473","","Official data"
"QA","Live Animals","12","Bahamas","5112","Stocks","1057","Chickens","2017","2017","1000 Head","3163","Im","FAO data based on imputation methodology"
"QA","Live Animals","13","Bahrain","5112","Stocks","1057","Chickens","2017","2017","1000 Head","541","Im","FAO data based on imputation methodology"
"QA","Live Animals","16","Bangladesh","5112","Stocks","1057","Chickens","2017","2017","1000 Head","275183","","Official data"
"QA","Live Animals","14","Barbados","5112","Stocks","1057","Chickens","2017","2017","1000 Head","3666","Im","FAO data based on imputation methodology"
"QA","Live Animals","57","Belarus","5112","Stocks","1057","Chickens","2017","2017","1000 Head","46000","F","FAO estimate"
"QA","Live Animals","255","Belgium","5112","Stocks","1057","Chickens","2017","2017","1000 Head","26905","","Official data"
"QA","Live Animals","23","Belize","5112","Stocks","1057","Chickens","2017","2017","1000 Head","1621","Im","FAO data based on imputation methodology"
"QA","Live Animals","53","Benin","5112","Stocks","1057","Chickens","2017","2017","1000 Head","20643","","Official data"
"QA","Live Animals","17","Bermuda","5112","Stocks","1057","Chickens","2017","2017","1000 Head","51","Im","FAO data based on imputation methodology"
"QA","Live Animals","18","Bhutan","5112","Stocks","1057","Chickens","2017","2017","1000 Head","1068","","Official data"
"QA","Live Animals","19","Bolivia (Plurinational State of)","5112","Stocks","1057","Chickens","2017","2017","1000 Head","222671","Im","FAO data based on imputation methodology"
"QA","Live Animals","80","Bosnia and Herzegovina","5112","Stocks","1057","Chickens","2017","2017","1000 Head","16282","","Official data"
"QA","Live Animals","20","Botswana","5112","Stocks","1057","Chickens","2017","2017","1000 Head","710","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1057","Chickens","2017","2017","1000 Head","1426659","","Official data"
"QA","Live Animals","26","Brunei Darussalam","5112","Stocks","1057","Chickens","2017","2017","1000 Head","17051","","Official data"
"QA","Live Animals","27","Bulgaria","5112","Stocks","1057","Chickens","2017","2017","1000 Head","12448","","Official data"
"QA","Live Animals","233","Burkina Faso","5112","Stocks","1057","Chickens","2017","2017","1000 Head","43064","Im","FAO data based on imputation methodology"
"QA","Live Animals","29","Burundi","5112","Stocks","1057","Chickens","2017","2017","1000 Head","2300","F","FAO estimate"
"QA","Live Animals","35","Cabo Verde","5112","Stocks","1057","Chickens","2017","2017","1000 Head","1000","F","FAO estimate"
"QA","Live Animals","115","Cambodia","5112","Stocks","1057","Chickens","2017","2017","1000 Head","13508","Im","FAO data based on imputation methodology"
"QA","Live Animals","32","Cameroon","5112","Stocks","1057","Chickens","2017","2017","1000 Head","51100","F","FAO estimate"
"QA","Live Animals","33","Canada","5112","Stocks","1057","Chickens","2017","2017","1000 Head","169969","Im","FAO data based on imputation methodology"
"QA","Live Animals","36","Cayman Islands","5112","Stocks","1057","Chickens","2017","2017","1000 Head","6","Im","FAO data based on imputation methodology"
"QA","Live Animals","37","Central African Republic","5112","Stocks","1057","Chickens","2017","2017","1000 Head","7425","Im","FAO data based on imputation methodology"
"QA","Live Animals","39","Chad","5112","Stocks","1057","Chickens","2017","2017","1000 Head","6176","Im","FAO data based on imputation methodology"
"QA","Live Animals","40","Chile","5112","Stocks","1057","Chickens","2017","2017","1000 Head","109973","","Official data"
"QA","Live Animals","351","China","5112","Stocks","1057","Chickens","2017","2017","1000 Head","5301954","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QA","Live Animals","44","Colombia","5112","Stocks","1057","Chickens","2017","2017","1000 Head","163801","Im","FAO data based on imputation methodology"
"QA","Live Animals","45","Comoros","5112","Stocks","1057","Chickens","2017","2017","1000 Head","546","Im","FAO data based on imputation methodology"
"QA","Live Animals","46","Congo","5112","Stocks","1057","Chickens","2017","2017","1000 Head","2935","Im","FAO data based on imputation methodology"
"QA","Live Animals","47","Cook Islands","5112","Stocks","1057","Chickens","2017","2017","1000 Head","18","Im","FAO data based on imputation methodology"
"QA","Live Animals","48","Costa Rica","5112","Stocks","1057","Chickens","2017","2017","1000 Head","25504","Im","FAO data based on imputation methodology"
"QA","Live Animals","107","Côte d'Ivoire","5112","Stocks","1057","Chickens","2017","2017","1000 Head","59845","Im","FAO data based on imputation methodology"
"QA","Live Animals","98","Croatia","5112","Stocks","1057","Chickens","2017","2017","1000 Head","9840","","Official data"
"QA","Live Animals","49","Cuba","5112","Stocks","1057","Chickens","2017","2017","1000 Head","25635","","Official data"
"QA","Live Animals","50","Cyprus","5112","Stocks","1057","Chickens","2017","2017","1000 Head","2890","","Official data"
"QA","Live Animals","167","Czechia","5112","Stocks","1057","Chickens","2017","2017","1000 Head","20587","","Official data"
"QA","Live Animals","116","Democratic People's Republic of Korea","5112","Stocks","1057","Chickens","2017","2017","1000 Head","15393","","Official data"
"QA","Live Animals","250","Democratic Republic of the Congo","5112","Stocks","1057","Chickens","2017","2017","1000 Head","19273","Im","FAO data based on imputation methodology"
"QA","Live Animals","54","Denmark","5112","Stocks","1057","Chickens","2017","2017","1000 Head","20733","","Official data"
"QA","Live Animals","55","Dominica","5112","Stocks","1057","Chickens","2017","2017","1000 Head","199","Im","FAO data based on imputation methodology"
"QA","Live Animals","56","Dominican Republic","5112","Stocks","1057","Chickens","2017","2017","1000 Head","184000","F","FAO estimate"
"QA","Live Animals","58","Ecuador","5112","Stocks","1057","Chickens","2017","2017","1000 Head","160556","","Official data"
"QA","Live Animals","59","Egypt","5112","Stocks","1057","Chickens","2017","2017","1000 Head","144797","Im","FAO data based on imputation methodology"
"QA","Live Animals","60","El Salvador","5112","Stocks","1057","Chickens","2017","2017","1000 Head","17235","Im","FAO data based on imputation methodology"
"QA","Live Animals","61","Equatorial Guinea","5112","Stocks","1057","Chickens","2017","2017","1000 Head","373","Im","FAO data based on imputation methodology"
"QA","Live Animals","178","Eritrea","5112","Stocks","1057","Chickens","2017","2017","1000 Head","1199","Im","FAO data based on imputation methodology"
"QA","Live Animals","63","Estonia","5112","Stocks","1057","Chickens","2017","2017","1000 Head","2195","","Official data"
"QA","Live Animals","209","Eswatini","5112","Stocks","1057","Chickens","2017","2017","1000 Head","3795","Im","FAO data based on imputation methodology"
"QA","Live Animals","238","Ethiopia","5112","Stocks","1057","Chickens","2017","2017","1000 Head","59158","Im","FAO data based on imputation methodology"
"QA","Live Animals","65","Falkland Islands (Malvinas)","5112","Stocks","1057","Chickens","2017","2017","1000 Head","4","Im","FAO data based on imputation methodology"
"QA","Live Animals","66","Fiji","5112","Stocks","1057","Chickens","2017","2017","1000 Head","5290","Im","FAO data based on imputation methodology"
"QA","Live Animals","67","Finland","5112","Stocks","1057","Chickens","2017","2017","1000 Head","8047","","Official data"
"QA","Live Animals","68","France","5112","Stocks","1057","Chickens","2017","2017","1000 Head","168243","","Official data"
"QA","Live Animals","69","French Guiana","5112","Stocks","1057","Chickens","2017","2017","1000 Head","106","","Official data"
"QA","Live Animals","70","French Polynesia","5112","Stocks","1057","Chickens","2017","2017","1000 Head","321","Im","FAO data based on imputation methodology"
"QA","Live Animals","74","Gabon","5112","Stocks","1057","Chickens","2017","2017","1000 Head","3178","Im","FAO data based on imputation methodology"
"QA","Live Animals","75","Gambia","5112","Stocks","1057","Chickens","2017","2017","1000 Head","1360","F","FAO estimate"
"QA","Live Animals","73","Georgia","5112","Stocks","1057","Chickens","2017","2017","1000 Head","8046","","Official data"
"QA","Live Animals","79","Germany","5112","Stocks","1057","Chickens","2017","2017","1000 Head","160000","F","FAO estimate"
"QA","Live Animals","81","Ghana","5112","Stocks","1057","Chickens","2017","2017","1000 Head","77443","Im","FAO data based on imputation methodology"
"QA","Live Animals","84","Greece","5112","Stocks","1057","Chickens","2017","2017","1000 Head","37262","","Official data"
"QA","Live Animals","86","Grenada","5112","Stocks","1057","Chickens","2017","2017","1000 Head","275","Im","FAO data based on imputation methodology"
"QA","Live Animals","87","Guadeloupe","5112","Stocks","1057","Chickens","2017","2017","1000 Head","295","Im","FAO data based on imputation methodology"
"QA","Live Animals","88","Guam","5112","Stocks","1057","Chickens","2017","2017","1000 Head","289","Im","FAO data based on imputation methodology"
"QA","Live Animals","89","Guatemala","5112","Stocks","1057","Chickens","2017","2017","1000 Head","36349","Im","FAO data based on imputation methodology"
"QA","Live Animals","90","Guinea","5112","Stocks","1057","Chickens","2017","2017","1000 Head","28434","Im","FAO data based on imputation methodology"
"QA","Live Animals","175","Guinea-Bissau","5112","Stocks","1057","Chickens","2017","2017","1000 Head","2047","Im","FAO data based on imputation methodology"
"QA","Live Animals","91","Guyana","5112","Stocks","1057","Chickens","2017","2017","1000 Head","28132","Im","FAO data based on imputation methodology"
"QA","Live Animals","93","Haiti","5112","Stocks","1057","Chickens","2017","2017","1000 Head","5788","Im","FAO data based on imputation methodology"
"QA","Live Animals","95","Honduras","5112","Stocks","1057","Chickens","2017","2017","1000 Head","46283","Im","FAO data based on imputation methodology"
"QA","Live Animals","97","Hungary","5112","Stocks","1057","Chickens","2017","2017","1000 Head","32027","","Official data"
"QA","Live Animals","99","Iceland","5112","Stocks","1057","Chickens","2017","2017","1000 Head","230","","Official data"
"QA","Live Animals","100","India","5112","Stocks","1057","Chickens","2017","2017","1000 Head","783177","Im","FAO data based on imputation methodology"
"QA","Live Animals","101","Indonesia","5112","Stocks","1057","Chickens","2017","2017","1000 Head","2175612","","Official data"
"QA","Live Animals","102","Iran (Islamic Republic of)","5112","Stocks","1057","Chickens","2017","2017","1000 Head","1044883","Im","FAO data based on imputation methodology"
"QA","Live Animals","103","Iraq","5112","Stocks","1057","Chickens","2017","2017","1000 Head","50073","","Official data"
"QA","Live Animals","104","Ireland","5112","Stocks","1057","Chickens","2017","2017","1000 Head","15504","Im","FAO data based on imputation methodology"
"QA","Live Animals","105","Israel","5112","Stocks","1057","Chickens","2017","2017","1000 Head","46287","","Official data"
"QA","Live Animals","106","Italy","5112","Stocks","1057","Chickens","2017","2017","1000 Head","146948","Im","FAO data based on imputation methodology"
"QA","Live Animals","109","Jamaica","5112","Stocks","1057","Chickens","2017","2017","1000 Head","14167","Im","FAO data based on imputation methodology"
"QA","Live Animals","110","Japan","5112","Stocks","1057","Chickens","2017","2017","1000 Head","313823","","Official data"
"QA","Live Animals","112","Jordan","5112","Stocks","1057","Chickens","2017","2017","1000 Head","29291","Im","FAO data based on imputation methodology"
"QA","Live Animals","108","Kazakhstan","5112","Stocks","1057","Chickens","2017","2017","1000 Head","38376","","Official data"
"QA","Live Animals","114","Kenya","5112","Stocks","1057","Chickens","2017","2017","1000 Head","48125","","Official data"
"QA","Live Animals","83","Kiribati","5112","Stocks","1057","Chickens","2017","2017","1000 Head","668","Im","FAO data based on imputation methodology"
"QA","Live Animals","118","Kuwait","5112","Stocks","1057","Chickens","2017","2017","1000 Head","53012","","Official data"
"QA","Live Animals","113","Kyrgyzstan","5112","Stocks","1057","Chickens","2017","2017","1000 Head","4415","","Official data"
"QA","Live Animals","120","Lao People's Democratic Republic","5112","Stocks","1057","Chickens","2017","2017","1000 Head","36960","","Official data"
"QA","Live Animals","119","Latvia","5112","Stocks","1057","Chickens","2017","2017","1000 Head","4000","F","FAO estimate"
"QA","Live Animals","121","Lebanon","5112","Stocks","1057","Chickens","2017","2017","1000 Head","72392","Im","FAO data based on imputation methodology"
"QA","Live Animals","122","Lesotho","5112","Stocks","1057","Chickens","2017","2017","1000 Head","433","","Official data"
"QA","Live Animals","123","Liberia","5112","Stocks","1057","Chickens","2017","2017","1000 Head","8667","Im","FAO data based on imputation methodology"
"QA","Live Animals","124","Libya","5112","Stocks","1057","Chickens","2017","2017","1000 Head","36748","Im","FAO data based on imputation methodology"
"QA","Live Animals","125","Liechtenstein","5112","Stocks","1057","Chickens","2017","2017","1000 Head","12","","Official data"
"QA","Live Animals","126","Lithuania","5112","Stocks","1057","Chickens","2017","2017","1000 Head","9917","","Official data"
"QA","Live Animals","256","Luxembourg","5112","Stocks","1057","Chickens","2017","2017","1000 Head","123","","Official data"
"QA","Live Animals","129","Madagascar","5112","Stocks","1057","Chickens","2017","2017","1000 Head","38717","","Official data"
"QA","Live Animals","130","Malawi","5112","Stocks","1057","Chickens","2017","2017","1000 Head","18345","Im","FAO data based on imputation methodology"
"QA","Live Animals","131","Malaysia","5112","Stocks","1057","Chickens","2017","2017","1000 Head","308255","","Official data"
"QA","Live Animals","133","Mali","5112","Stocks","1057","Chickens","2017","2017","1000 Head","45000","","Official data"
"QA","Live Animals","134","Malta","5112","Stocks","1057","Chickens","2017","2017","1000 Head","1004","Im","FAO data based on imputation methodology"
"QA","Live Animals","135","Martinique","5112","Stocks","1057","Chickens","2017","2017","1000 Head","471","Im","FAO data based on imputation methodology"
"QA","Live Animals","136","Mauritania","5112","Stocks","1057","Chickens","2017","2017","1000 Head","4634","Im","FAO data based on imputation methodology"
"QA","Live Animals","137","Mauritius","5112","Stocks","1057","Chickens","2017","2017","1000 Head","16170","Im","FAO data based on imputation methodology"
"QA","Live Animals","138","Mexico","5112","Stocks","1057","Chickens","2017","2017","1000 Head","556128","","Official data"
"QA","Live Animals","145","Micronesia (Federated States of)","5112","Stocks","1057","Chickens","2017","2017","1000 Head","191","Im","FAO data based on imputation methodology"
"QA","Live Animals","141","Mongolia","5112","Stocks","1057","Chickens","2017","2017","1000 Head","695","","Official data"
"QA","Live Animals","273","Montenegro","5112","Stocks","1057","Chickens","2017","2017","1000 Head","788","","Official data"
"QA","Live Animals","142","Montserrat","5112","Stocks","1057","Chickens","2017","2017","1000 Head","35","Im","FAO data based on imputation methodology"
"QA","Live Animals","143","Morocco","5112","Stocks","1057","Chickens","2017","2017","1000 Head","200493","Im","FAO data based on imputation methodology"
"QA","Live Animals","144","Mozambique","5112","Stocks","1057","Chickens","2017","2017","1000 Head","19000","F","FAO estimate"
"QA","Live Animals","28","Myanmar","5112","Stocks","1057","Chickens","2017","2017","1000 Head","313303","Im","FAO data based on imputation methodology"
"QA","Live Animals","147","Namibia","5112","Stocks","1057","Chickens","2017","2017","1000 Head","4472","Im","FAO data based on imputation methodology"
"QA","Live Animals","148","Nauru","5112","Stocks","1057","Chickens","2017","2017","1000 Head","5","Im","FAO data based on imputation methodology"
"QA","Live Animals","149","Nepal","5112","Stocks","1057","Chickens","2017","2017","1000 Head","70007","","Official data"
"QA","Live Animals","150","Netherlands","5112","Stocks","1057","Chickens","2017","2017","1000 Head","105184","","Official data"
"QA","Live Animals","151","Netherlands Antilles (former)","5112","Stocks","1057","Chickens","2017","2017","1000 Head","162","Im","FAO data based on imputation methodology"
"QA","Live Animals","153","New Caledonia","5112","Stocks","1057","Chickens","2017","2017","1000 Head","482","Im","FAO data based on imputation methodology"
"QA","Live Animals","156","New Zealand","5112","Stocks","1057","Chickens","2017","2017","1000 Head","23763","","Official data"
"QA","Live Animals","157","Nicaragua","5112","Stocks","1057","Chickens","2017","2017","1000 Head","23192","Im","FAO data based on imputation methodology"
"QA","Live Animals","158","Niger","5112","Stocks","1057","Chickens","2017","2017","1000 Head","19396","Im","FAO data based on imputation methodology"
"QA","Live Animals","159","Nigeria","5112","Stocks","1057","Chickens","2017","2017","1000 Head","143232","Im","FAO data based on imputation methodology"
"QA","Live Animals","160","Niue","5112","Stocks","1057","Chickens","2017","2017","1000 Head","18","Im","FAO data based on imputation methodology"
"QA","Live Animals","154","North Macedonia","5112","Stocks","1057","Chickens","2017","2017","1000 Head","1840","","Official data"
"QA","Live Animals","162","Norway","5112","Stocks","1057","Chickens","2017","2017","1000 Head","15643","","Official data"
"QA","Live Animals","221","Oman","5112","Stocks","1057","Chickens","2017","2017","1000 Head","4817","Im","FAO data based on imputation methodology"
"QA","Live Animals","165","Pakistan","5112","Stocks","1057","Chickens","2017","2017","1000 Head","499346","Im","FAO data based on imputation methodology"
"QA","Live Animals","299","Palestine","5112","Stocks","1057","Chickens","2017","2017","1000 Head","7302","","Official data"
"QA","Live Animals","166","Panama","5112","Stocks","1057","Chickens","2017","2017","1000 Head","25453","","Official data"
"QA","Live Animals","168","Papua New Guinea","5112","Stocks","1057","Chickens","2017","2017","1000 Head","4569","Im","FAO data based on imputation methodology"
"QA","Live Animals","169","Paraguay","5112","Stocks","1057","Chickens","2017","2017","1000 Head","17814","Im","FAO data based on imputation methodology"
"QA","Live Animals","170","Peru","5112","Stocks","1057","Chickens","2017","2017","1000 Head","156638","","Official data"
"QA","Live Animals","171","Philippines","5112","Stocks","1057","Chickens","2017","2017","1000 Head","175317","","Official data"
"QA","Live Animals","173","Poland","5112","Stocks","1057","Chickens","2017","2017","1000 Head","177640","","Official data"
"QA","Live Animals","174","Portugal","5112","Stocks","1057","Chickens","2017","2017","1000 Head","10755","Im","FAO data based on imputation methodology"
"QA","Live Animals","177","Puerto Rico","5112","Stocks","1057","Chickens","2017","2017","1000 Head","15166","Im","FAO data based on imputation methodology"
"QA","Live Animals","179","Qatar","5112","Stocks","1057","Chickens","2017","2017","1000 Head","9112","Im","FAO data based on imputation methodology"
"QA","Live Animals","117","Republic of Korea","5112","Stocks","1057","Chickens","2017","2017","1000 Head","170551","","Official data"
"QA","Live Animals","146","Republic of Moldova","5112","Stocks","1057","Chickens","2017","2017","1000 Head","37222","Im","FAO data based on imputation methodology"
"QA","Live Animals","182","Réunion","5112","Stocks","1057","Chickens","2017","2017","1000 Head","17214","Im","FAO data based on imputation methodology"
"QA","Live Animals","183","Romania","5112","Stocks","1057","Chickens","2017","2017","1000 Head","75690","","Official data"
"QA","Live Animals","185","Russian Federation","5112","Stocks","1057","Chickens","2017","2017","1000 Head","505768","","Official data"
"QA","Live Animals","184","Rwanda","5112","Stocks","1057","Chickens","2017","2017","1000 Head","5273","","Official data"
"QA","Live Animals","187","Saint Helena, Ascension and Tristan da Cunha","5112","Stocks","1057","Chickens","2017","2017","1000 Head","8","Im","FAO data based on imputation methodology"
"QA","Live Animals","188","Saint Kitts and Nevis","5112","Stocks","1057","Chickens","2017","2017","1000 Head","91","Im","FAO data based on imputation methodology"
"QA","Live Animals","189","Saint Lucia","5112","Stocks","1057","Chickens","2017","2017","1000 Head","462","Im","FAO data based on imputation methodology"
"QA","Live Animals","190","Saint Pierre and Miquelon","5112","Stocks","1057","Chickens","2017","2017","1000 Head","44","Im","FAO data based on imputation methodology"
"QA","Live Animals","191","Saint Vincent and the Grenadines","5112","Stocks","1057","Chickens","2017","2017","1000 Head","250","F","FAO estimate"
"QA","Live Animals","244","Samoa","5112","Stocks","1057","Chickens","2017","2017","1000 Head","502","Im","FAO data based on imputation methodology"
"QA","Live Animals","193","Sao Tome and Principe","5112","Stocks","1057","Chickens","2017","2017","1000 Head","284","","Official data"
"QA","Live Animals","194","Saudi Arabia","5112","Stocks","1057","Chickens","2017","2017","1000 Head","191057","Im","FAO data based on imputation methodology"
"QA","Live Animals","195","Senegal","5112","Stocks","1057","Chickens","2017","2017","1000 Head","51383","Im","FAO data based on imputation methodology"
"QA","Live Animals","272","Serbia","5112","Stocks","1057","Chickens","2017","2017","1000 Head","16338","","Official data"
"QA","Live Animals","196","Seychelles","5112","Stocks","1057","Chickens","2017","2017","1000 Head","235","Im","FAO data based on imputation methodology"
"QA","Live Animals","197","Sierra Leone","5112","Stocks","1057","Chickens","2017","2017","1000 Head","12500","F","FAO estimate"
"QA","Live Animals","200","Singapore","5112","Stocks","1057","Chickens","2017","2017","1000 Head","3669","Im","FAO data based on imputation methodology"
"QA","Live Animals","199","Slovakia","5112","Stocks","1057","Chickens","2017","2017","1000 Head","11806","","Official data"
"QA","Live Animals","198","Slovenia","5112","Stocks","1057","Chickens","2017","2017","1000 Head","3639","","Official data"
"QA","Live Animals","25","Solomon Islands","5112","Stocks","1057","Chickens","2017","2017","1000 Head","245","Im","FAO data based on imputation methodology"
"QA","Live Animals","201","Somalia","5112","Stocks","1057","Chickens","2017","2017","1000 Head","3666","Im","FAO data based on imputation methodology"
"QA","Live Animals","202","South Africa","5112","Stocks","1057","Chickens","2017","2017","1000 Head","177618","Im","FAO data based on imputation methodology"
"QA","Live Animals","277","South Sudan","5112","Stocks","1057","Chickens","2017","2017","1000 Head","15000","Im","FAO data based on imputation methodology"
"QA","Live Animals","203","Spain","5112","Stocks","1057","Chickens","2017","2017","1000 Head","137500","F","FAO estimate"
"QA","Live Animals","38","Sri Lanka","5112","Stocks","1057","Chickens","2017","2017","1000 Head","21276","","Official data"
"QA","Live Animals","276","Sudan","5112","Stocks","1057","Chickens","2017","2017","1000 Head","48584","","Official data"
"QA","Live Animals","207","Suriname","5112","Stocks","1057","Chickens","2017","2017","1000 Head","6023","","Official data"
"QA","Live Animals","210","Sweden","5112","Stocks","1057","Chickens","2017","2017","1000 Head","9075","","Official data"
"QA","Live Animals","211","Switzerland","5112","Stocks","1057","Chickens","2017","2017","1000 Head","11409","","Official data"
"QA","Live Animals","212","Syrian Arab Republic","5112","Stocks","1057","Chickens","2017","2017","1000 Head","18581","Im","FAO data based on imputation methodology"
"QA","Live Animals","208","Tajikistan","5112","Stocks","1057","Chickens","2017","2017","1000 Head","5217","","Official data"
"QA","Live Animals","216","Thailand","5112","Stocks","1057","Chickens","2017","2017","1000 Head","277081","Im","FAO data based on imputation methodology"
"QA","Live Animals","176","Timor-Leste","5112","Stocks","1057","Chickens","2017","2017","1000 Head","950","F","FAO estimate"
"QA","Live Animals","217","Togo","5112","Stocks","1057","Chickens","2017","2017","1000 Head","26800","Im","FAO data based on imputation methodology"
"QA","Live Animals","218","Tokelau","5112","Stocks","1057","Chickens","2017","2017","1000 Head","5","Im","FAO data based on imputation methodology"
"QA","Live Animals","219","Tonga","5112","Stocks","1057","Chickens","2017","2017","1000 Head","343","Im","FAO data based on imputation methodology"
"QA","Live Animals","220","Trinidad and Tobago","5112","Stocks","1057","Chickens","2017","2017","1000 Head","37316","Im","FAO data based on imputation methodology"
"QA","Live Animals","222","Tunisia","5112","Stocks","1057","Chickens","2017","2017","1000 Head","91225","Im","FAO data based on imputation methodology"
"QA","Live Animals","223","Turkey","5112","Stocks","1057","Chickens","2017","2017","1000 Head","342801","","Official data"
"QA","Live Animals","213","Turkmenistan","5112","Stocks","1057","Chickens","2017","2017","1000 Head","16732","Im","FAO data based on imputation methodology"
"QA","Live Animals","227","Tuvalu","5112","Stocks","1057","Chickens","2017","2017","1000 Head","54","Im","FAO data based on imputation methodology"
"QA","Live Animals","226","Uganda","5112","Stocks","1057","Chickens","2017","2017","1000 Head","36419","Im","FAO data based on imputation methodology"
"QA","Live Animals","230","Ukraine","5112","Stocks","1057","Chickens","2017","2017","1000 Head","184336","","Official data"
"QA","Live Animals","225","United Arab Emirates","5112","Stocks","1057","Chickens","2017","2017","1000 Head","23562","Im","FAO data based on imputation methodology"
"QA","Live Animals","229","United Kingdom","5112","Stocks","1057","Chickens","2017","2017","1000 Head","171000","","Official data"
"QA","Live Animals","215","United Republic of Tanzania","5112","Stocks","1057","Chickens","2017","2017","1000 Head","37492","Im","FAO data based on imputation methodology"
"QA","Live Animals","231","United States of America","5112","Stocks","1057","Chickens","2017","2017","1000 Head","1973073","Im","FAO data based on imputation methodology"
"QA","Live Animals","240","United States Virgin Islands","5112","Stocks","1057","Chickens","2017","2017","1000 Head","43","Im","FAO data based on imputation methodology"
"QA","Live Animals","234","Uruguay","5112","Stocks","1057","Chickens","2017","2017","1000 Head","32788","","Official data"
"QA","Live Animals","235","Uzbekistan","5112","Stocks","1057","Chickens","2017","2017","1000 Head","63000","F","FAO estimate"
"QA","Live Animals","155","Vanuatu","5112","Stocks","1057","Chickens","2017","2017","1000 Head","859","Im","FAO data based on imputation methodology"
"QA","Live Animals","236","Venezuela (Bolivarian Republic of)","5112","Stocks","1057","Chickens","2017","2017","1000 Head","121618","Im","FAO data based on imputation methodology"
"QA","Live Animals","237","Viet Nam","5112","Stocks","1057","Chickens","2017","2017","1000 Head","295209","","Official data"
"QA","Live Animals","243","Wallis and Futuna Islands","5112","Stocks","1057","Chickens","2017","2017","1000 Head","65","Im","FAO data based on imputation methodology"
"QA","Live Animals","249","Yemen","5112","Stocks","1057","Chickens","2017","2017","1000 Head","65000","F","FAO estimate"
"QA","Live Animals","251","Zambia","5112","Stocks","1057","Chickens","2017","2017","1000 Head","40371","Im","FAO data based on imputation methodology"
"QA","Live Animals","181","Zimbabwe","5112","Stocks","1057","Chickens","2017","2017","1000 Head","21503","Im","FAO data based on imputation methodology"
